Ptr: 0x800906CF, Size: 0x00000040
Ptr: 0x80090710, Size: 0x00000040
Ptr: 0x80090751, Size: 0x00000040
Ptr: 0x80090792, Size: 0x00000040
Ptr: 0x800907D3, Size: 0x00000040
Ptr: 0x80090814, Size: 0x00000040
Ptr: 0x80090855, Size: 0x00000040
        Reference: 0x0002708C (0x8003688C),
Ptr: 0x80090896, Size: 0x00000040
        Reference: 0x00026A9C (0x8003629C),
        Reference: 0x00027144 (0x80036944),
        Reference: 0x00027154 (0x80036954),
Ptr: 0x800908D7, Size: 0x00000040
Ptr: 0x80090918, Size: 0x00000040
Ptr: 0x80090959, Size: 0x00000040
Ptr: 0x8009099A, Size: 0x00000040
Ptr: 0x800909DB, Size: 0x00000040
Ptr: 0x80090A1C, Size: 0x00000040
Ptr: 0x80090A5D, Size: 0x00000040
Ptr: 0x80090A9E, Size: 0x00000040
Ptr: 0x80090ADF, Size: 0x00000040
Ptr: 0x80090B20, Size: 0x00000040
Ptr: 0x80090B61, Size: 0x00000040
Ptr: 0x80090BA2, Size: 0x00000040
Ptr: 0x80090BE3, Size: 0x00000040
Ptr: 0x80090C24, Size: 0x00000040
Ptr: 0x80090C65, Size: 0x00000040
Ptr: 0x80090CA6, Size: 0x00000040
Ptr: 0x80090CE7, Size: 0x00000040
Ptr: 0x80090D28, Size: 0x00000040
Ptr: 0x80090D69, Size: 0x00000040
Ptr: 0x80090DAA, Size: 0x00000040
Ptr: 0x80090DEB, Size: 0x00000040
Ptr: 0x80090E2C, Size: 0x00000040
Ptr: 0x80090E6D, Size: 0x00000040
Ptr: 0x80090EAE, Size: 0x00000040
Ptr: 0x80090EEF, Size: 0x00000040
Ptr: 0x80090F30, Size: 0x00000040
Ptr: 0x80090F71, Size: 0x00000040
Ptr: 0x80090FB2, Size: 0x00000040
Ptr: 0x80090FF3, Size: 0x00000040
Ptr: 0x80091034, Size: 0x00000040
Ptr: 0x80091075, Size: 0x00000040
Ptr: 0x800910B6, Size: 0x00000040
Ptr: 0x800910F7, Size: 0x00000040
Ptr: 0x80091138, Size: 0x00000040
Ptr: 0x80091179, Size: 0x00000040
Ptr: 0x800911BA, Size: 0x00000040
Ptr: 0x800911FB, Size: 0x00000040
Ptr: 0x8009123C, Size: 0x00000040
Ptr: 0x8009127D, Size: 0x00000040
Ptr: 0x800912BE, Size: 0x00000040
Ptr: 0x800912FF, Size: 0x00000040
Ptr: 0x80091340, Size: 0x00000040
Ptr: 0x80091381, Size: 0x00000040
Ptr: 0x800913C2, Size: 0x00000040
Ptr: 0x80091403, Size: 0x00000040
Ptr: 0x80091444, Size: 0x00000040
Ptr: 0x80091485, Size: 0x00000040
Ptr: 0x800914C6, Size: 0x00000040
Ptr: 0x80091507, Size: 0x00000040
        Reference: 0x00026D80 (0x80036580),
Ptr: 0x80091548, Size: 0x00000040
        Reference: 0x00027B44 (0x80037344),
Ptr: 0x80091589, Size: 0x00000040
Ptr: 0x800915CA, Size: 0x00000040
        Reference: 0x00026E00 (0x80036600),
Ptr: 0x8009160B, Size: 0x00000040
Ptr: 0x8009164C, Size: 0x00000040
        Reference: 0x00026E80 (0x80036680),
Ptr: 0x8009168D, Size: 0x00000040
Ptr: 0x800916CE, Size: 0x00000040
Ptr: 0x8009170F, Size: 0x00000040
Ptr: 0x80091750, Size: 0x00000040
Ptr: 0x80091791, Size: 0x00000040
        Reference: 0x00026F00 (0x80036700),
Ptr: 0x800917D2, Size: 0x00000040
Ptr: 0x80091813, Size: 0x00000040
        Reference: 0x00026FA8 (0x800367A8),
Ptr: 0x80091854, Size: 0x00000040
Ptr: 0x80091895, Size: 0x00000040
        Reference: 0x0002701C (0x8003681C),
Ptr: 0x800918D6, Size: 0x00000040
Ptr: 0x80091917, Size: 0x00000040
Ptr: 0x80091958, Size: 0x00000040
Ptr: 0x80091999, Size: 0x00000040
Ptr: 0x800919DA, Size: 0x00000040
Ptr: 0x80091A1B, Size: 0x00000040
Ptr: 0x80091A5C, Size: 0x00000040
Ptr: 0x80091A9D, Size: 0x00000040
Ptr: 0x80091ADE, Size: 0x00000040
Ptr: 0x80091B1F, Size: 0x00000040
Ptr: 0x80091B60, Size: 0x00000040
Ptr: 0x80091BA1, Size: 0x00000040
Ptr: 0x80091BE2, Size: 0x00000040
Ptr: 0x80091C23, Size: 0x00000040
Ptr: 0x80091C64, Size: 0x00000040
Ptr: 0x80091CA5, Size: 0x00000040
Ptr: 0x80091CE6, Size: 0x00000040
Ptr: 0x80091D27, Size: 0x00000040
Ptr: 0x80091D68, Size: 0x00000040
Ptr: 0x80091DA9, Size: 0x00000040
Ptr: 0x80091DEA, Size: 0x00000040
Ptr: 0x80091E2B, Size: 0x00000040
Ptr: 0x80091E6C, Size: 0x00000040
Ptr: 0x80091EAD, Size: 0x00000040
Ptr: 0x80091EEE, Size: 0x00000040
Ptr: 0x80091F2F, Size: 0x00000040
Ptr: 0x80091F70, Size: 0x00000040
Ptr: 0x80091FB1, Size: 0x00000040
Ptr: 0x80091FF2, Size: 0x00000040
Ptr: 0x80092033, Size: 0x00000040
Ptr: 0x80092074, Size: 0x00000040
Ptr: 0x800920B5, Size: 0x00000040
Ptr: 0x800920F6, Size: 0x00000040
Ptr: 0x80092137, Size: 0x00000040
Ptr: 0x80092178, Size: 0x00000040
Ptr: 0x800921B9, Size: 0x00000040
Ptr: 0x800921FA, Size: 0x00000040
Ptr: 0x8009223B, Size: 0x00000040
Ptr: 0x8009227C, Size: 0x00000040
Ptr: 0x800922BD, Size: 0x00000040
Ptr: 0x800922FE, Size: 0x00000040
Ptr: 0x8009233F, Size: 0x00000040
Ptr: 0x80092380, Size: 0x00000040
Ptr: 0x800923C1, Size: 0x00000040
Ptr: 0x80092402, Size: 0x00000040
Ptr: 0x80092443, Size: 0x00000040
Ptr: 0x80092484, Size: 0x00000040
Ptr: 0x800924C5, Size: 0x00000040
Ptr: 0x80092506, Size: 0x00000040
Ptr: 0x80092547, Size: 0x00000040
Ptr: 0x80092588, Size: 0x00000040
Ptr: 0x800925C9, Size: 0x00000040
Ptr: 0x8009260A, Size: 0x00000040
Ptr: 0x8009264B, Size: 0x00000040
Ptr: 0x8009268C, Size: 0x00000040
Ptr: 0x800926CD, Size: 0x00000040
Ptr: 0x8009270E, Size: 0x00000040
Ptr: 0x8009274F, Size: 0x00000040
Ptr: 0x80092790, Size: 0x00000040
Ptr: 0x800927D1, Size: 0x00000040
Ptr: 0x80092812, Size: 0x00000040
Ptr: 0x80092853, Size: 0x00000040
Ptr: 0x80092894, Size: 0x00000040
Ptr: 0x800928D5, Size: 0x00000040
Ptr: 0x80092916, Size: 0x00000040
        Reference: 0x0001D9B4 (0x8002D1B4),
Ptr: 0x80092957, Size: 0x00000040
        Reference: 0x0001D9E8 (0x8002D1E8),
Ptr: 0x80092998, Size: 0x00000040
        Reference: 0x0001DA0C (0x8002D20C),
Ptr: 0x800929D9, Size: 0x00000040
        Reference: 0x0001D9C4 (0x8002D1C4),
Ptr: 0x80092A1A, Size: 0x00000040
        Reference: 0x0001DA1C (0x8002D21C),
Ptr: 0x80092A5B, Size: 0x00000040
Ptr: 0x80092A9C, Size: 0x00000040
Ptr: 0x80092ADD, Size: 0x00000040
Ptr: 0x80092B1E, Size: 0x00000040
        Reference: 0x0000D250 (0x8001CA50),
        Reference: 0x0000F8D0 (0x8001F0D0),
Ptr: 0x80092B5F, Size: 0x00000040
Ptr: 0x80092BA0, Size: 0x00000040
Ptr: 0x80092BE1, Size: 0x00000040
Ptr: 0x80092C22, Size: 0x00000040
Ptr: 0x80092C63, Size: 0x00000040
Ptr: 0x80092CA4, Size: 0x00000040
Ptr: 0x80092CE5, Size: 0x00000040
Ptr: 0x80092D26, Size: 0x00000040
Ptr: 0x80092D67, Size: 0x00000040
Ptr: 0x80092DA8, Size: 0x00000040
Ptr: 0x80092DE9, Size: 0x00000040
Ptr: 0x80092E2A, Size: 0x00000040
Ptr: 0x80092E6B, Size: 0x00000040
Ptr: 0x80092EAC, Size: 0x00000040
Ptr: 0x80092EED, Size: 0x00000040
Ptr: 0x80092F2E, Size: 0x00000040
Ptr: 0x80092F6F, Size: 0x00000040
        Reference: 0x00021EB4 (0x800316B4),
Ptr: 0x80092FB0, Size: 0x00000040
Ptr: 0x80092FF1, Size: 0x00000040
Ptr: 0x80093032, Size: 0x00000040
Ptr: 0x80093073, Size: 0x00000040
Ptr: 0x800930B4, Size: 0x00000040
Ptr: 0x800930F5, Size: 0x00000040
Ptr: 0x80093136, Size: 0x00000040
Ptr: 0x80093177, Size: 0x00000040
Ptr: 0x800931B8, Size: 0x00000040
Ptr: 0x800931F9, Size: 0x00000040
Ptr: 0x8009323A, Size: 0x00000040
Ptr: 0x8009327B, Size: 0x00000040
Ptr: 0x800932BC, Size: 0x00000040
Ptr: 0x800932FD, Size: 0x00000040
Ptr: 0x8009333E, Size: 0x00000040
Ptr: 0x8009337F, Size: 0x00000040
Ptr: 0x800933C0, Size: 0x00000040
Ptr: 0x80093401, Size: 0x00000040
Ptr: 0x80093442, Size: 0x00000040
        Reference: 0x00021E30 (0x80031630),
Ptr: 0x80093483, Size: 0x00000040
Ptr: 0x800934C4, Size: 0x00000040
Ptr: 0x80093505, Size: 0x00000040
Ptr: 0x80093546, Size: 0x00000040
        Reference: 0x00006E58 (0x80016658),
        Reference: 0x0001EE18 (0x8002E618),
Ptr: 0x80093587, Size: 0x00000040
        Reference: 0x00027604 (0x80036E04),
        Reference: 0x00027B54 (0x80037354),
Ptr: 0x800935C8, Size: 0x00000040
        Reference: 0x00026FCC (0x800367CC),
Ptr: 0x80093609, Size: 0x00000040
        Reference: 0x00027550 (0x80036D50),
        Reference: 0x000277FC (0x80036FFC),
Ptr: 0x8009364A, Size: 0x00000040
        Reference: 0x000277E4 (0x80036FE4),
Ptr: 0x8009368B, Size: 0x00000040
        Reference: 0x00027328 (0x80036B28),
Ptr: 0x800936CC, Size: 0x00000040
        Reference: 0x00027378 (0x80036B78),
Ptr: 0x8009370D, Size: 0x00000040
        Reference: 0x00027400 (0x80036C00),
Ptr: 0x8009374E, Size: 0x00000040
        Reference: 0x0002783C (0x8003703C),
Ptr: 0x8009378F, Size: 0x00000040
        Reference: 0x00006D70 (0x80016570),
Ptr: 0x800937D0, Size: 0x00000040
        Reference: 0x00025120 (0x80034920),
        Reference: 0x00025ED8 (0x800356D8),


Ptr: 0x800937E3, Size: 0x00000012
Ptr: 0x800937E4, Size: 0x00000000
Ptr: 0x800937E5, Size: 0x00000000
Ptr: 0x800937E6, Size: 0x00000000
Ptr: 0x800937E7, Size: 0x00000000
Ptr: 0x800937E8, Size: 0x00000000
Ptr: 0x800937E9, Size: 0x00000000
Ptr: 0x800937EA, Size: 0x00000000
Ptr: 0x800937EB, Size: 0x00000000
Ptr: 0x800937FE, Size: 0x00000012
Ptr: 0x800937FF, Size: 0x00000000
Ptr: 0x80093800, Size: 0x00000000
Ptr: 0x80093801, Size: 0x00000000
Ptr: 0x80093802, Size: 0x00000000
Ptr: 0x80093803, Size: 0x00000000
Ptr: 0x80093804, Size: 0x00000000
Ptr: 0x80093805, Size: 0x00000000
Ptr: 0x80093806, Size: 0x00000000
Ptr: 0x80093819, Size: 0x00000012
Ptr: 0x8009381A, Size: 0x00000000
Ptr: 0x8009381B, Size: 0x00000000
Ptr: 0x8009381C, Size: 0x00000000
Ptr: 0x8009381D, Size: 0x00000000
Ptr: 0x8009381E, Size: 0x00000000
Ptr: 0x8009381F, Size: 0x00000000
Ptr: 0x80093820, Size: 0x00000000
Ptr: 0x80093821, Size: 0x00000000
Ptr: 0x80093834, Size: 0x00000012
Ptr: 0x80093835, Size: 0x00000000
Ptr: 0x80093836, Size: 0x00000000
Ptr: 0x80093837, Size: 0x00000000
Ptr: 0x80093838, Size: 0x00000000
Ptr: 0x80093839, Size: 0x00000000
Ptr: 0x8009383A, Size: 0x00000000
Ptr: 0x8009383B, Size: 0x00000000
Ptr: 0x8009383C, Size: 0x00000000
Ptr: 0x8009384F, Size: 0x00000012
Ptr: 0x80093850, Size: 0x00000000
Ptr: 0x80093851, Size: 0x00000000
Ptr: 0x80093852, Size: 0x00000000
Ptr: 0x80093853, Size: 0x00000000
Ptr: 0x80093854, Size: 0x00000000
Ptr: 0x80093855, Size: 0x00000000
Ptr: 0x80093856, Size: 0x00000000
Ptr: 0x80093857, Size: 0x00000000
Ptr: 0x8009386A, Size: 0x00000012
Ptr: 0x8009386B, Size: 0x00000000
Ptr: 0x8009386C, Size: 0x00000000
Ptr: 0x8009386D, Size: 0x00000000
Ptr: 0x8009386E, Size: 0x00000000
Ptr: 0x8009386F, Size: 0x00000000
Ptr: 0x80093870, Size: 0x00000000
Ptr: 0x80093871, Size: 0x00000000
Ptr: 0x80093872, Size: 0x00000000
Ptr: 0x80093885, Size: 0x00000012
Ptr: 0x80093886, Size: 0x00000000
Ptr: 0x80093887, Size: 0x00000000
Ptr: 0x80093888, Size: 0x00000000
Ptr: 0x80093889, Size: 0x00000000
Ptr: 0x8009388A, Size: 0x00000000
Ptr: 0x8009388B, Size: 0x00000000
Ptr: 0x8009388C, Size: 0x00000000
Ptr: 0x8009388D, Size: 0x00000000
Ptr: 0x800938A0, Size: 0x00000012
Ptr: 0x800938A1, Size: 0x00000000
Ptr: 0x800938A2, Size: 0x00000000
Ptr: 0x800938A3, Size: 0x00000000
Ptr: 0x800938A4, Size: 0x00000000
Ptr: 0x800938A5, Size: 0x00000000
Ptr: 0x800938A6, Size: 0x00000000
Ptr: 0x800938A7, Size: 0x00000000
Ptr: 0x800938A8, Size: 0x00000000
Ptr: 0x800938BB, Size: 0x00000012
Ptr: 0x800938BC, Size: 0x00000000
Ptr: 0x800938BD, Size: 0x00000000
Ptr: 0x800938BE, Size: 0x00000000
Ptr: 0x800938BF, Size: 0x00000000
Ptr: 0x800938C0, Size: 0x00000000
Ptr: 0x800938C1, Size: 0x00000000
Ptr: 0x800938C2, Size: 0x00000000
Ptr: 0x800938C3, Size: 0x00000000
Ptr: 0x800938D6, Size: 0x00000012
Ptr: 0x800938D7, Size: 0x00000000
Ptr: 0x800938D8, Size: 0x00000000
Ptr: 0x800938D9, Size: 0x00000000
Ptr: 0x800938DA, Size: 0x00000000
Ptr: 0x800938DB, Size: 0x00000000
Ptr: 0x800938DC, Size: 0x00000000
Ptr: 0x800938DD, Size: 0x00000000
Ptr: 0x800938DE, Size: 0x00000000
Ptr: 0x800938F1, Size: 0x00000012
Ptr: 0x800938F2, Size: 0x00000000
Ptr: 0x800938F3, Size: 0x00000000
Ptr: 0x800938F4, Size: 0x00000000
Ptr: 0x800938F5, Size: 0x00000000
Ptr: 0x800938F6, Size: 0x00000000
Ptr: 0x800938F7, Size: 0x00000000
Ptr: 0x800938F8, Size: 0x00000000
Ptr: 0x800938F9, Size: 0x00000000
Ptr: 0x8009390C, Size: 0x00000012
Ptr: 0x8009390D, Size: 0x00000000
Ptr: 0x8009390E, Size: 0x00000000
Ptr: 0x8009390F, Size: 0x00000000
Ptr: 0x80093910, Size: 0x00000000
Ptr: 0x80093911, Size: 0x00000000
Ptr: 0x80093912, Size: 0x00000000
Ptr: 0x80093913, Size: 0x00000000
Ptr: 0x80093914, Size: 0x00000000
Ptr: 0x80093927, Size: 0x00000012
Ptr: 0x80093928, Size: 0x00000000
Ptr: 0x80093929, Size: 0x00000000
Ptr: 0x8009392A, Size: 0x00000000
Ptr: 0x8009392B, Size: 0x00000000
Ptr: 0x8009392C, Size: 0x00000000
Ptr: 0x8009392D, Size: 0x00000000
Ptr: 0x8009392E, Size: 0x00000000
Ptr: 0x8009392F, Size: 0x00000000
Ptr: 0x80093942, Size: 0x00000012
Ptr: 0x80093943, Size: 0x00000000
Ptr: 0x80093944, Size: 0x00000000
Ptr: 0x80093945, Size: 0x00000000
Ptr: 0x80093946, Size: 0x00000000
Ptr: 0x80093947, Size: 0x00000000
Ptr: 0x80093948, Size: 0x00000000
Ptr: 0x80093949, Size: 0x00000000
Ptr: 0x8009394A, Size: 0x00000000
Ptr: 0x8009395D, Size: 0x00000012
Ptr: 0x8009395E, Size: 0x00000000
Ptr: 0x8009395F, Size: 0x00000000
Ptr: 0x80093960, Size: 0x00000000
Ptr: 0x80093961, Size: 0x00000000
Ptr: 0x80093962, Size: 0x00000000
Ptr: 0x80093963, Size: 0x00000000
Ptr: 0x80093964, Size: 0x00000000
Ptr: 0x80093965, Size: 0x00000000
Ptr: 0x80093978, Size: 0x00000012
Ptr: 0x80093979, Size: 0x00000000
Ptr: 0x8009397A, Size: 0x00000000
Ptr: 0x8009397B, Size: 0x00000000
Ptr: 0x8009397C, Size: 0x00000000
Ptr: 0x8009397D, Size: 0x00000000
Ptr: 0x8009397E, Size: 0x00000000
Ptr: 0x8009397F, Size: 0x00000000
Ptr: 0x80093980, Size: 0x00000000
Ptr: 0x80093993, Size: 0x00000012
Ptr: 0x80093994, Size: 0x00000000
Ptr: 0x80093995, Size: 0x00000000
Ptr: 0x80093996, Size: 0x00000000
Ptr: 0x80093997, Size: 0x00000000
Ptr: 0x80093998, Size: 0x00000000
Ptr: 0x80093999, Size: 0x00000000
Ptr: 0x8009399A, Size: 0x00000000
Ptr: 0x8009399B, Size: 0x00000000
Ptr: 0x800939AE, Size: 0x00000012
Ptr: 0x800939AF, Size: 0x00000000
Ptr: 0x800939B0, Size: 0x00000000
Ptr: 0x800939B1, Size: 0x00000000
Ptr: 0x800939B2, Size: 0x00000000
Ptr: 0x800939B3, Size: 0x00000000
Ptr: 0x800939B4, Size: 0x00000000
Ptr: 0x800939B5, Size: 0x00000000
Ptr: 0x800939B6, Size: 0x00000000
Ptr: 0x800939C9, Size: 0x00000012
Ptr: 0x800939CA, Size: 0x00000000
Ptr: 0x800939CB, Size: 0x00000000
Ptr: 0x800939CC, Size: 0x00000000
Ptr: 0x800939CD, Size: 0x00000000
Ptr: 0x800939CE, Size: 0x00000000
Ptr: 0x800939CF, Size: 0x00000000
Ptr: 0x800939D0, Size: 0x00000000
Ptr: 0x800939D1, Size: 0x00000000
Ptr: 0x800939E4, Size: 0x00000012
Ptr: 0x800939E5, Size: 0x00000000
Ptr: 0x800939E6, Size: 0x00000000
Ptr: 0x800939E7, Size: 0x00000000
Ptr: 0x800939E8, Size: 0x00000000
Ptr: 0x800939E9, Size: 0x00000000
Ptr: 0x800939EA, Size: 0x00000000
Ptr: 0x800939EB, Size: 0x00000000
Ptr: 0x800939EC, Size: 0x00000000
Ptr: 0x800939FF, Size: 0x00000012
Ptr: 0x80093A00, Size: 0x00000000
Ptr: 0x80093A01, Size: 0x00000000
Ptr: 0x80093A02, Size: 0x00000000
Ptr: 0x80093A03, Size: 0x00000000
Ptr: 0x80093A04, Size: 0x00000000
Ptr: 0x80093A05, Size: 0x00000000
Ptr: 0x80093A06, Size: 0x00000000
Ptr: 0x80093A07, Size: 0x00000000
Ptr: 0x80093A1A, Size: 0x00000012
Ptr: 0x80093A1B, Size: 0x00000000
Ptr: 0x80093A1C, Size: 0x00000000
Ptr: 0x80093A1D, Size: 0x00000000
Ptr: 0x80093A1E, Size: 0x00000000
Ptr: 0x80093A1F, Size: 0x00000000
Ptr: 0x80093A20, Size: 0x00000000
Ptr: 0x80093A21, Size: 0x00000000
Ptr: 0x80093A22, Size: 0x00000000
Ptr: 0x80093A35, Size: 0x00000012
Ptr: 0x80093A36, Size: 0x00000000
Ptr: 0x80093A37, Size: 0x00000000
Ptr: 0x80093A38, Size: 0x00000000
Ptr: 0x80093A39, Size: 0x00000000
Ptr: 0x80093A3A, Size: 0x00000000
Ptr: 0x80093A3B, Size: 0x00000000
Ptr: 0x80093A3C, Size: 0x00000000
Ptr: 0x80093A3D, Size: 0x00000000
Ptr: 0x80093A50, Size: 0x00000012
Ptr: 0x80093A51, Size: 0x00000000
Ptr: 0x80093A52, Size: 0x00000000
Ptr: 0x80093A53, Size: 0x00000000
Ptr: 0x80093A54, Size: 0x00000000
Ptr: 0x80093A55, Size: 0x00000000
Ptr: 0x80093A56, Size: 0x00000000
Ptr: 0x80093A57, Size: 0x00000000
Ptr: 0x80093A58, Size: 0x00000000
Ptr: 0x80093A6B, Size: 0x00000012
Ptr: 0x80093A6C, Size: 0x00000000
Ptr: 0x80093A6D, Size: 0x00000000
Ptr: 0x80093A6E, Size: 0x00000000
Ptr: 0x80093A6F, Size: 0x00000000
Ptr: 0x80093A70, Size: 0x00000000
Ptr: 0x80093A71, Size: 0x00000000
Ptr: 0x80093A72, Size: 0x00000000
Ptr: 0x80093A73, Size: 0x00000000
Ptr: 0x80093A86, Size: 0x00000012
Ptr: 0x80093A87, Size: 0x00000000
Ptr: 0x80093A88, Size: 0x00000000
Ptr: 0x80093A89, Size: 0x00000000
Ptr: 0x80093A8A, Size: 0x00000000
Ptr: 0x80093A8B, Size: 0x00000000
Ptr: 0x80093A8C, Size: 0x00000000
Ptr: 0x80093A8D, Size: 0x00000000
Ptr: 0x80093A8E, Size: 0x00000000
Ptr: 0x80093AA1, Size: 0x00000012
Ptr: 0x80093AA2, Size: 0x00000000
Ptr: 0x80093AA3, Size: 0x00000000
Ptr: 0x80093AA4, Size: 0x00000000
Ptr: 0x80093AA5, Size: 0x00000000
Ptr: 0x80093AA6, Size: 0x00000000
Ptr: 0x80093AA7, Size: 0x00000000
Ptr: 0x80093AA8, Size: 0x00000000
Ptr: 0x80093AA9, Size: 0x00000000
Ptr: 0x80093ABC, Size: 0x00000012
Ptr: 0x80093ABD, Size: 0x00000000
Ptr: 0x80093ABE, Size: 0x00000000
Ptr: 0x80093ABF, Size: 0x00000000
Ptr: 0x80093AC0, Size: 0x00000000
Ptr: 0x80093AC1, Size: 0x00000000
Ptr: 0x80093AC2, Size: 0x00000000
Ptr: 0x80093AC3, Size: 0x00000000
Ptr: 0x80093AC4, Size: 0x00000000
Ptr: 0x80093AD7, Size: 0x00000012
Ptr: 0x80093AD8, Size: 0x00000000
Ptr: 0x80093AD9, Size: 0x00000000
Ptr: 0x80093ADA, Size: 0x00000000
Ptr: 0x80093ADB, Size: 0x00000000
Ptr: 0x80093ADC, Size: 0x00000000
Ptr: 0x80093ADD, Size: 0x00000000
Ptr: 0x80093ADE, Size: 0x00000000
Ptr: 0x80093ADF, Size: 0x00000000
Ptr: 0x80093AF2, Size: 0x00000012
Ptr: 0x80093AF3, Size: 0x00000000
Ptr: 0x80093AF4, Size: 0x00000000
Ptr: 0x80093AF5, Size: 0x00000000
Ptr: 0x80093AF6, Size: 0x00000000
Ptr: 0x80093AF7, Size: 0x00000000
Ptr: 0x80093AF8, Size: 0x00000000
Ptr: 0x80093AF9, Size: 0x00000000
Ptr: 0x80093AFA, Size: 0x00000000
Ptr: 0x80093B0D, Size: 0x00000012
Ptr: 0x80093B0E, Size: 0x00000000
Ptr: 0x80093B0F, Size: 0x00000000
Ptr: 0x80093B10, Size: 0x00000000
Ptr: 0x80093B11, Size: 0x00000000
Ptr: 0x80093B12, Size: 0x00000000
Ptr: 0x80093B13, Size: 0x00000000
Ptr: 0x80093B14, Size: 0x00000000
Ptr: 0x80093B15, Size: 0x00000000
Ptr: 0x80093B28, Size: 0x00000012
Ptr: 0x80093B29, Size: 0x00000000
Ptr: 0x80093B2A, Size: 0x00000000
Ptr: 0x80093B2B, Size: 0x00000000
Ptr: 0x80093B2C, Size: 0x00000000
Ptr: 0x80093B2D, Size: 0x00000000
Ptr: 0x80093B2E, Size: 0x00000000
Ptr: 0x80093B2F, Size: 0x00000000
Ptr: 0x80093B30, Size: 0x00000000
Ptr: 0x80093B43, Size: 0x00000012
Ptr: 0x80093B44, Size: 0x00000000
Ptr: 0x80093B45, Size: 0x00000000
Ptr: 0x80093B46, Size: 0x00000000
Ptr: 0x80093B47, Size: 0x00000000
Ptr: 0x80093B48, Size: 0x00000000
Ptr: 0x80093B49, Size: 0x00000000
Ptr: 0x80093B4A, Size: 0x00000000
Ptr: 0x80093B4B, Size: 0x00000000
Ptr: 0x80093B5E, Size: 0x00000012
Ptr: 0x80093B5F, Size: 0x00000000
Ptr: 0x80093B60, Size: 0x00000000
Ptr: 0x80093B61, Size: 0x00000000
Ptr: 0x80093B62, Size: 0x00000000
Ptr: 0x80093B63, Size: 0x00000000
Ptr: 0x80093B64, Size: 0x00000000
Ptr: 0x80093B65, Size: 0x00000000
Ptr: 0x80093B66, Size: 0x00000000
Ptr: 0x80093B79, Size: 0x00000012
Ptr: 0x80093B7A, Size: 0x00000000
Ptr: 0x80093B7B, Size: 0x00000000
Ptr: 0x80093B7C, Size: 0x00000000
Ptr: 0x80093B7D, Size: 0x00000000
Ptr: 0x80093B7E, Size: 0x00000000
Ptr: 0x80093B7F, Size: 0x00000000
Ptr: 0x80093B80, Size: 0x00000000
Ptr: 0x80093B81, Size: 0x00000000
Ptr: 0x80093B94, Size: 0x00000012
Ptr: 0x80093B95, Size: 0x00000000
Ptr: 0x80093B96, Size: 0x00000000
Ptr: 0x80093B97, Size: 0x00000000
Ptr: 0x80093B98, Size: 0x00000000
Ptr: 0x80093B99, Size: 0x00000000
Ptr: 0x80093B9A, Size: 0x00000000
Ptr: 0x80093B9B, Size: 0x00000000
Ptr: 0x80093B9C, Size: 0x00000000
Ptr: 0x80093BAF, Size: 0x00000012
Ptr: 0x80093BB0, Size: 0x00000000
Ptr: 0x80093BB1, Size: 0x00000000
Ptr: 0x80093BB2, Size: 0x00000000
Ptr: 0x80093BB3, Size: 0x00000000
Ptr: 0x80093BB4, Size: 0x00000000
Ptr: 0x80093BB5, Size: 0x00000000
Ptr: 0x80093BB6, Size: 0x00000000
Ptr: 0x80093BB7, Size: 0x00000000
Ptr: 0x80093BCA, Size: 0x00000012
Ptr: 0x80093BCB, Size: 0x00000000
Ptr: 0x80093BCC, Size: 0x00000000
Ptr: 0x80093BCD, Size: 0x00000000
Ptr: 0x80093BCE, Size: 0x00000000
Ptr: 0x80093BCF, Size: 0x00000000
Ptr: 0x80093BD0, Size: 0x00000000
Ptr: 0x80093BD1, Size: 0x00000000
Ptr: 0x80093BD2, Size: 0x00000000
Ptr: 0x80093BD3, Size: 0x00000000

Ptr: 0x80093BD4, Size: 0x00000000
        Reference: 0x00022398 (0x80031B98),
Ptr: 0x80093C03, Size: 0x0000002E
        Reference: 0x00022CC4 (0x800324C4),
Ptr: 0x80093C32, Size: 0x0000002E
        Reference: 0x00022D84 (0x80032584),
        Reference: 0x000246BC (0x80033EBC),
Ptr: 0x80093C61, Size: 0x0000002E
        Reference: 0x000223D8 (0x80031BD8),
Ptr: 0x80093C90, Size: 0x0000002E
        Reference: 0x0002FC9C (0x8003F49C),
        Reference: 0x00030F2C (0x8004072C),

Ptr: 0x80093C9D, Size: 0x0000000C
        Reference: 0x00030F78 (0x80040778),
Ptr: 0x80093CAA, Size: 0x0000000C
        Reference: 0x00030FCC (0x800407CC),
Ptr: 0x80093CB7, Size: 0x0000000C
        Reference: 0x00031020 (0x80040820),
Ptr: 0x80093CC4, Size: 0x0000000C
        Reference: 0x00031074 (0x80040874),
Ptr: 0x80093CD1, Size: 0x0000000C
        Reference: 0x000310C8 (0x800408C8),
        Reference: 0x000313C0 (0x80040BC0),
        Reference: 0x000317F4 (0x80040FF4),
Ptr: 0x80093CDE, Size: 0x0000000C
        Reference: 0x0003111C (0x8004091C),
        Reference: 0x00031510 (0x80040D10),
Ptr: 0x80093CEB, Size: 0x0000000C
        Reference: 0x00031170 (0x80040970),
Ptr: 0x80093CF8, Size: 0x0000000C
        Reference: 0x0003121C (0x80040A1C),
Ptr: 0x80093D05, Size: 0x0000000C
        Reference: 0x00031280 (0x80040A80),
Ptr: 0x80093D12, Size: 0x0000000C
        Reference: 0x0003137C (0x80040B7C),
Ptr: 0x80093D1F, Size: 0x0000000C
